country,year,primary_energy_consumption,population,energy_per_gdp,energy_per_capita,gdp,temperature_change_from_ghg,land_use_change_co2_per_capita,other_co2_per_capita,co2_per_capita,share_global_cumulative_coal_co2,consumption_co2_per_capita,share_global_cumulative_cement_co2,co2_including_luc_per_capita,share_global_flaring_co2,co2_per_unit_energy,land_use_change_co2,gas_co2,trade_co2_share,share_global_co2,share_global_co2_including_luc,consumption_co2,trade_co2,share_global_other_co2,temperature_change_from_n2o,nitrous_oxide_per_capita,oil_co2_per_capita,co2_growth_prct,share_global_cement_co2,share_global_cumulative_gas_co2,share_global_gas_co2,share_global_cumulative_oil_co2,total_ghg_excluding_lucf,co2_growth_abs,cumulative_coal_co2,cement_co2_per_capita,cumulative_oil_co2,cumulative_other_co2,share_global_luc_co2,co2_including_luc_per_gdp,nitrous_oxide,consumption_co2_per_gdp,co2_including_luc_per_unit_energy,methane_per_capita,cumulative_luc_co2,co2_including_luc_growth_prct,co2_including_luc_growth_abs,ghg_excluding_lucf_per_capita,share_global_oil_co2,flaring_co2,coal_co2,temperature_change_from_ch4,cumulative_flaring_co2,flaring_co2_per_capita,other_industry_co2,cumulative_co2,share_global_cumulative_luc_co2,cement_co2,coal_co2_per_capita,ghg_per_capita,share_of_temperature_change_from_ghg,co2,share_global_cumulative_flaring_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_coal_co2,temperature_change_from_co2,total_ghg,share_global_cumulative_other_co2,cumulative_co2_including_luc,co2_including_luc,co2_per_gdp,cumulative_cement_co2,gas_co2_per_capita,cumulative_gas_co2,methane,oil_co2,other_renewables_cons_change_twh,wind_elec_per_capita,oil_share_energy,fossil_energy_per_capita,per_capita_electricity,energy_cons_change_twh,oil_consumption,coal_elec_per_capita,renewables_elec_per_capita,biofuel_elec_per_capita,nuclear_cons_change_pct,renewables_cons_change_pct,fossil_share_energy,coal_prod_per_capita,hydro_cons_change_twh,renewables_electricity,gas_electricity,hydro_energy_per_capita,electricity_generation,other_renewable_electricity,gas_prod_change_twh,oil_prod_change_pct,gas_prod_change_pct,fossil_share_elec,gas_cons_change_pct,carbon_intensity_elec,oil_cons_change_pct,low_carbon_elec_per_capita,biofuel_electricity,fossil_cons_change_pct,hydro_elec_per_capita,coal_cons_change_twh,biofuel_share_elec,biofuel_cons_change_twh,coal_prod_change_pct,gas_consumption,low_carbon_share_elec,wind_cons_change_pct,electricity_share_energy,gas_production,other_renewable_consumption,solar_elec_per_capita,biofuel_share_energy,wind_share_energy,nuclear_cons_change_twh,other_renewables_share_energy,oil_share_elec,other_renewables_cons_change_pct,renewables_share_energy,biofuel_cons_per_capita,coal_cons_change_pct,oil_elec_per_capita,hydro_share_energy,wind_consumption,other_renewables_elec_per_capita_exc_biofuel,wind_energy_per_capita,coal_electricity,low_carbon_share_energy,nuclear_share_elec,renewables_share_elec,other_renewables_elec_per_capita,other_renewables_energy_per_capita,fossil_electricity,electricity_demand,solar_electricity,coal_share_elec,hydro_share_elec,wind_electricity,solar_cons_change_twh,nuclear_elec_per_capita,nuclear_share_energy,solar_energy_per_capita,fossil_fuel_consumption,low_carbon_consumption,oil_prod_change_twh,fossil_cons_change_twh,biofuel_cons_change_pct,coal_consumption,solar_cons_change_pct,wind_cons_change_twh,electricity_demand_per_capita,oil_production,gas_prod_per_capita,oil_cons_change_twh,coal_prod_change_twh,wind_share_elec,greenhouse_gas_emissions,energy_cons_change_pct,low_carbon_cons_change_twh,nuclear_energy_per_capita,renewables_consumption,hydro_electricity,gas_cons_change_twh,oil_prod_per_capita,net_elec_imports,gas_share_elec,gas_elec_per_capita,gas_energy_per_capita,low_carbon_electricity,net_elec_imports_share_demand,oil_electricity,low_carbon_cons_change_pct,other_renewables_share_elec,gas_share_energy,coal_share_energy,solar_share_elec,low_carbon_energy_per_capita,nuclear_electricity,biofuel_consumption,renewables_energy_per_capita,nuclear_consumption,coal_cons_per_capita,renewables_cons_change_twh,solar_consumption,coal_production,oil_energy_per_capita,other_renewable_exc_biofuel_electricity,fossil_elec_per_capita,other_renewables_share_elec_exc_biofuel,hydro_cons_change_pct,solar_share_energy,hydro_consumption
Indonesia,1966,83.896,103792757.0,0.506,810.112,165937627136.0,0.018,3.188,,0.225,0.054,,0.091,3.413,,0.279,330.889,6.071,,0.197,2.073,,,,0.0,0.184,0.156,-5.243,0.072,0.524,0.453,0.883,64.15,-1.293,146.902,0.002,666.467,,6.335,2.135,19.082,,4.223,0.956,41388.16,-5.309,-19.863,0.618,0.341,,0.898,0.003,,,,907.439,7.84,0.167,0.009,5.011,3.145,23.375,,0.244,3.718,0.017,0.015,520.135,,33275.375,354.264,0.141,2.911,0.058,91.16,99.234,16.239,0.0,0.0,83.275,742.349,,-0.62,69.864,,,,,30.024,91.635,25.155,1.62,,,67.763,,0.0,0.072,-2.469,0.19,,2.0,,-3.693,,,-2.832,22.865,0.337,,,18.081,5.176,,,,38.081,0.0,,,0.0,0.0,0.0,,,8.365,,22.481,,8.365,0.0,,0.0,,8.365,,,0.0,0.0,,,,,,0.0,,0.0,0.0,,76.879,7.018,-7.046,-2.24,,1.838,,0.0,,278.3,367.713,-2.679,0.399,,,-0.734,1.62,0.0,7.018,2.373,0.101,2687.299,,,,49.985,,,,30.024,,6.17,2.19,,67.763,0.0,,67.763,0.0,17.744,1.62,,2.605,674.621,,,,30.024,,7.018
Indonesia,1967,82.897,106526397.0,0.511,780.13,162199044096.0,0.019,2.98,,0.23,0.053,,0.09,3.211,,0.296,317.492,6.123,,0.201,1.939,,,,0.0,0.176,0.165,4.984,0.073,0.517,0.427,0.849,67.221,1.165,147.521,0.002,684.091,,5.879,2.109,18.753,,4.126,0.931,41705.652,-3.453,-12.232,0.631,0.347,,0.619,0.003,,,,931.979,7.82,0.174,0.006,4.856,3.119,24.54,,0.243,3.684,0.012,0.015,517.307,,33617.406,342.032,0.151,3.086,0.057,97.283,99.177,17.624,0.0,0.0,81.309,705.973,,-0.999,67.403,,,,,12.29,90.494,15.859,0.862,,,74.158,,0.0,-4.649,7.595,-12.207,,22.157,,-3.523,,,-2.421,25.016,-0.547,,,-35.312,6.323,,,,33.432,0.0,,,0.0,0.0,0.0,,,9.506,,-29.747,,9.506,0.0,,0.0,,9.506,,,0.0,0.0,,,,,,0.0,,0.0,0.0,,75.017,7.88,21.137,-1.861,,1.291,,0.0,,299.436,314.623,-2.462,-0.92,,,-1.191,0.862,0.0,7.88,2.665,1.147,2817.939,,,,59.509,,,,12.29,,7.628,1.557,,74.158,0.0,,74.158,0.0,12.149,0.862,,1.685,634.315,,,,12.29,,7.88
Indonesia,1968,88.425,109450007.0,0.497,810.21,177944035328.0,0.019,2.768,,0.252,0.052,,0.089,3.02,,0.312,302.944,6.309,,0.214,1.812,,,,0.0,0.188,0.188,12.317,0.08,0.508,0.405,0.818,73.182,3.023,147.993,0.002,704.668,,5.681,1.857,20.624,,3.738,0.981,42008.598,-3.37,-11.525,0.669,0.372,,0.473,0.003,,,,959.542,7.799,0.204,0.004,4.771,3.093,27.563,,0.242,3.647,0.009,0.016,522.193,,33947.914,330.507,0.155,3.289,0.058,103.592,107.42,20.577,0.0,0.0,80.632,721.005,,5.528,71.299,,,,,23.549,88.99,13.128,1.856,,,89.205,,0.0,18.197,17.773,54.431,,1.605,,5.781,,,4.895,30.082,-0.326,,,-14.976,6.425,,,,51.629,0.0,,,0.0,0.0,0.0,,,11.01,,-25.225,,11.01,0.0,,0.0,,11.01,,,0.0,0.0,,,,,,0.0,,0.0,0.0,,78.69,9.736,53.218,3.672,,0.965,,0.0,,352.654,473.062,3.897,-0.252,,,6.669,1.856,0.0,9.736,3.292,0.102,3231.249,,,,58.87,,,,23.549,,7.266,1.092,,89.205,0.0,,89.205,0.0,8.845,1.856,,1.433,653.291,,,,23.549,,9.736
Indonesia,1969,99.786,112517638.0,0.499,889.761,199907966976.0,0.019,2.701,,0.297,0.051,,0.09,2.997,,0.334,303.906,4.998,,0.242,1.721,,,,0.0,0.172,0.245,21.042,0.098,0.491,0.293,0.795,83.463,5.8,148.554,0.002,732.206,,5.207,1.687,19.353,,3.38,0.972,42312.504,2.046,6.761,0.742,0.461,,0.561,0.003,,,,992.904,7.771,0.265,0.005,4.696,3.063,33.362,,0.242,3.607,0.01,0.016,528.345,,34285.18,337.268,0.167,3.554,0.044,108.59,109.347,27.538,0.0,0.0,76.498,798.989,,11.361,76.334,,,,,4.564,89.798,13.937,0.444,,,90.772,,0.0,-20.269,6.886,-39.258,,88.468,,7.061,,,13.873,30.597,0.198,,,9.091,12.109,,,,31.361,0.0,,,0.0,0.0,0.0,,,10.202,,20.482,,10.202,0.0,,0.0,,10.202,,,0.0,0.0,,,,,,0.0,,0.0,0.0,,89.606,10.18,24.283,10.916,,1.163,,0.0,,376.937,279.633,5.035,0.13,,,12.848,0.444,0.0,10.18,3.443,5.684,3361.034,,,,107.972,,,,4.564,,12.135,1.165,,90.772,0.0,,90.772,0.0,10.37,0.444,,1.563,680.647,,,,4.564,,10.18
Indonesia,1970,106.956,115657496.0,0.484,928.207,220830564352.0,0.02,2.458,,0.309,0.05,,0.09,2.768,1.286,0.335,284.296,2.301,,0.24,1.554,,,,0.0,0.175,0.253,7.281,0.095,0.464,0.128,0.77,91.458,2.429,148.986,0.002,761.419,,4.993,1.449,20.2,,2.993,0.993,42596.797,-5.094,-17.18,0.791,0.43,3.572,0.432,0.003,3.572,0.031,,1028.696,7.742,0.273,0.004,4.514,3.034,35.791,0.14,0.242,3.564,0.008,0.016,522.094,,34605.27,320.088,0.162,3.827,0.02,110.891,114.825,29.213,0.0,0.0,75.725,820.807,,7.17,80.993,,,,,21.566,88.429,12.152,2.195,,,107.4,,0.0,-18.572,33.022,-59.22,,3.856,,6.103,,,5.551,36.186,-0.151,,,-10.417,12.576,,,,12.789,0.0,,,0.0,0.0,0.0,,,11.571,,-13.0,,11.571,0.0,,0.0,,11.571,,,0.0,0.0,,,,,,0.0,,0.0,0.0,,94.58,12.376,124.472,4.974,,1.012,,0.0,,501.409,110.988,4.659,-0.163,,,7.185,2.195,0.0,12.376,4.185,0.467,4351.437,,,,109.138,,,,21.566,,11.758,0.946,,107.4,0.0,,107.4,0.0,8.781,2.195,,1.4,702.888,,,,21.566,,12.376
Indonesia,1971,101.902,118833699.0,0.437,861.043,233065676800.0,0.02,2.408,,0.328,0.05,,0.089,2.736,1.205,0.382,286.126,2.711,,0.251,1.576,,,,0.0,0.172,0.266,8.84,0.08,0.44,0.14,0.747,95.216,3.164,149.54,0.002,792.995,,5.59,1.395,20.41,,3.19,0.982,42882.926,1.56,4.994,0.801,0.438,3.873,0.553,0.004,7.445,0.033,,1067.651,7.722,0.241,0.005,4.456,3.008,38.955,0.259,0.242,3.522,0.01,0.016,529.514,,34930.352,325.082,0.167,4.068,0.023,113.603,116.717,31.576,0.0,0.0,82.377,826.592,,-5.054,83.944,,11.603,,,-67.054,95.999,13.62,-8.298,1.379,,34.452,,0.0,2.436,4.45,19.048,,1.13,,3.644,11.603,,3.43,11.603,0.151,,,15.116,12.718,,,,15.225,0.0,0.0,,0.0,0.0,0.0,,,4.001,,14.943,,4.001,0.0,,0.0,,4.001,,,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,97.825,4.077,22.311,3.244,,1.163,,0.0,,523.72,128.647,2.951,0.212,,,-4.725,-8.298,0.0,4.077,1.379,0.142,4425.287,,,,107.463,1.379,,,-67.054,,12.481,1.141,,34.452,0.0,,34.452,0.0,9.827,-8.298,0.0,1.612,709.302,,,,-67.054,0.0,4.077
Indonesia,1972,108.067,122039843.0,0.416,889.41,259469197312.0,0.02,2.353,,0.355,0.049,,0.089,2.708,1.708,0.401,287.134,1.997,,0.267,1.529,,,,0.0,0.176,0.283,11.169,0.093,0.415,0.097,0.727,104.887,4.351,150.064,0.002,827.557,,5.327,1.274,21.49,,3.058,0.98,43170.059,1.648,5.358,0.859,0.445,5.925,0.524,0.004,13.37,0.049,,1110.957,7.699,0.298,0.004,4.409,2.981,43.306,0.415,0.243,3.48,0.009,0.016,538.115,,35260.789,330.44,0.167,4.367,0.016,115.599,119.577,34.563,0.0,0.0,84.007,859.403,,6.165,90.784,,10.103,,,-10.577,96.626,11.993,-0.431,1.233,,30.007,,0.0,-3.948,21.52,-25.933,,-1.915,,8.148,10.103,,6.743,10.103,0.0,,,-9.596,12.474,,,,11.277,0.0,0.0,,0.0,0.0,0.0,,,3.374,,0.0,,3.374,0.0,,0.0,,3.374,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,104.421,3.646,112.706,6.596,,1.163,,0.0,,636.426,92.809,6.84,-0.155,,,6.05,-0.431,0.0,3.646,1.233,-0.244,5237.899,,,,102.666,1.233,,,-10.577,,11.543,1.076,,30.007,0.0,,30.007,0.0,9.572,-0.431,0.0,1.457,747.165,,,,-10.577,0.0,3.646
Indonesia,1973,121.874,125288516.0,0.409,977.265,297900736512.0,0.021,2.299,,0.392,0.048,,0.091,2.691,1.621,0.403,288.096,3.144,,0.287,1.51,,,,0.0,0.171,0.309,13.374,0.108,0.395,0.143,0.71,117.697,5.792,150.419,0.003,866.271,,5.494,1.132,21.48,,2.767,1.025,43458.156,2.044,6.754,0.939,0.471,6.518,0.355,0.004,19.888,0.052,,1160.055,7.679,0.367,0.003,4.44,2.956,49.098,0.549,0.245,3.437,0.006,0.016,556.268,,35597.984,337.194,0.165,4.734,0.025,118.743,128.437,38.714,0.0,0.0,88.924,940.379,,13.807,108.375,,12.416,,,26.165,96.226,9.727,0.954,1.556,,36.886,,0.0,6.202,23.436,54.995,,-34.906,,19.377,12.416,,12.309,12.416,-0.384,,,-16.76,8.12,,,,17.478,0.0,0.0,,0.0,0.0,0.0,,,3.774,,-33.0,,3.774,0.0,,0.0,,3.774,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,117.274,4.6,149.154,12.853,,0.779,,0.0,,785.58,140.153,17.591,-0.244,,,12.776,0.954,0.0,4.6,1.556,-4.354,6299.301,,,,65.112,1.556,,,26.165,,6.663,0.639,,36.886,0.0,,36.886,0.0,6.248,0.954,0.0,1.213,869.019,,,,26.165,0.0,4.6
Indonesia,1974,130.604,128555052.0,0.417,1020.784,313092767744.0,0.021,2.094,,0.398,0.047,,0.093,2.492,1.976,0.392,269.142,3.272,,0.301,1.446,,,,0.0,0.168,0.306,4.335,0.124,0.377,0.145,0.696,121.048,2.128,150.859,0.003,905.63,,5.238,1.023,21.622,,2.453,1.013,43727.297,-4.99,-16.826,0.942,0.486,7.735,0.44,0.004,27.623,0.06,,1211.282,7.657,0.421,0.003,4.241,2.932,51.227,0.688,0.247,3.396,0.008,0.017,545.221,,35918.352,320.369,0.164,5.155,0.025,122.015,130.289,39.359,0.0,0.0,86.689,980.95,,8.731,113.22,,13.407,,,10.795,96.098,9.926,0.497,1.724,,39.834,,0.0,0.568,2.765,3.252,,40.875,,4.471,13.407,,7.021,13.407,0.07,,,4.698,11.439,,,,18.047,0.0,0.0,,0.0,0.0,0.0,,,3.902,,8.955,,3.902,0.0,,0.0,,3.902,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,125.508,5.097,21.724,8.234,,0.849,,0.0,,807.304,141.05,4.845,0.057,,,7.164,0.497,0.0,5.097,1.724,3.319,6309.762,,,,89.406,1.724,,,10.795,,8.759,0.65,,39.834,0.0,,39.834,0.0,6.636,0.497,0.0,1.27,884.908,,,,10.795,0.0,5.097
Indonesia,1975,159.924,131843849.0,0.511,1218.812,313087950848.0,0.021,1.975,,0.409,0.047,,0.097,2.384,2.072,0.337,260.335,5.108,,0.316,1.421,,,,0.0,0.164,0.309,5.282,0.161,0.367,0.226,0.685,122.975,2.706,151.405,0.004,946.385,,5.146,1.004,21.589,,1.965,0.979,43987.633,-1.905,-6.102,0.933,0.507,6.976,0.546,0.004,34.599,0.053,,1265.214,7.635,0.548,0.004,4.182,2.909,53.933,0.795,0.249,3.355,0.009,0.017,551.382,,36232.621,314.267,0.172,5.703,0.039,127.123,129.125,40.755,0.0,0.0,81.194,1178.078,,29.32,129.848,,13.71,,,4.872,96.658,12.781,0.248,1.808,,40.734,,0.0,5.603,-5.018,31.046,,106.744,,14.687,13.71,,23.163,13.71,0.233,,,32.051,23.649,,,,23.649,0.0,0.0,,0.0,0.0,0.0,,,3.342,,27.397,,3.342,0.0,,0.0,,3.342,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,154.579,5.345,-40.512,29.072,,1.082,,0.0,,766.792,180.237,16.629,0.407,,,22.449,0.248,0.0,5.345,1.808,12.21,5843.861,,,,180.237,1.808,,,4.872,,14.788,0.676,,40.734,0.0,,40.734,0.0,8.243,0.248,0.0,1.677,989.598,,,,4.872,0.0,5.345
